sample_id,xbd_uid,disaster,disaster_type,peril,damage_label,damage_class,split,s1_pre_path,s1_post_path,s2_pre_path,s2_post_path,building_mask_path,geometry
xbd_bld_080272,hurricane-michael_00000171,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000171_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000171_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000171_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000171_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000171_mask_sim.npy,"POLYGON ((-85.64606192288514 30.229918178279988, -85.64606192288514 30.230118178279987, -85.64626192288515 30.230118178279987, -85.64626192288515 30.229918178279988, -85.64606192288514 30.229918178279988))"
xbd_bld_078294,hurricane-michael_00000138,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000138_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000138_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000138_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000138_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000138_mask_sim.npy,"POLYGON ((-85.65759406784655 30.10194347566277, -85.65759406784655 30.10214347566277, -85.65779406784655 30.10214347566277, -85.65779406784655 30.10194347566277, -85.65759406784655 30.10194347566277))"
xbd_bld_176539,nepal-flooding_00000028,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000028_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000028_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000028_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000028_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000028_mask_sim.npy,"POLYGON ((83.30016663108664 26.76264109157534, 83.30016663108664 26.76284109157534, 83.29996663108663 26.76284109157534, 83.29996663108663 26.76264109157534, 83.30016663108664 26.76264109157534))"
xbd_bld_073514,hurricane-michael_00000049,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000049_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000049_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000049_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000049_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000049_mask_sim.npy,"POLYGON ((-85.6621050770668 30.23166636810394, -85.6621050770668 30.23186636810394, -85.6623050770668 30.23186636810394, -85.6623050770668 30.23166636810394, -85.6621050770668 30.23166636810394))"
xbd_bld_200716,nepal-flooding_00000412,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000412_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000412_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000412_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000412_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000412_mask_sim.npy,"POLYGON ((83.37266769130059 26.71546260833708, 83.37266769130059 26.71566260833708, 83.37246769130059 26.71566260833708, 83.37246769130059 26.71546260833708, 83.37266769130059 26.71546260833708))"
xbd_bld_074538,hurricane-michael_00000069,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000069_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000069_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000069_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000069_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000069_mask_sim.npy,"POLYGON ((-85.632297593331 30.196629196715744, -85.632297593331 30.196829196715743, -85.63249759333101 30.196829196715743, -85.63249759333101 30.196629196715744, -85.632297593331 30.196629196715744))"
xbd_bld_078036,hurricane-michael_00000133,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000133_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000133_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000133_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000133_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000133_mask_sim.npy,"POLYGON ((-85.62443649701385 30.18224142148131, -85.62443649701385 30.18244142148131, -85.62463649701385 30.18244142148131, -85.62463649701385 30.18224142148131, -85.62443649701385 30.18224142148131))"
xbd_bld_200609,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.37967755450795 26.63031523721896, 83.37967755450795 26.630515237218958, 83.37947755450794 26.630515237218958, 83.37947755450794 26.63031523721896, 83.37967755450795 26.63031523721896))"
xbd_bld_175388,nepal-flooding_00000014,nepal-flooding,flooding,flood,destroyed,2,test,data/xbd_s12/s1/nepal-flooding_00000014_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000014_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000014_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000014_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000014_mask_sim.npy,"POLYGON ((83.3196504973472 26.857470756552868, 83.3196504973472 26.857670756552867, 83.31945049734719 26.857670756552867, 83.31945049734719 26.857470756552868, 83.3196504973472 26.857470756552868))"
xbd_bld_077444,hurricane-michael_00000125,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000125_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000125_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000125_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000125_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000125_mask_sim.npy,"POLYGON ((-85.6645155599824 30.201427250529548, -85.6645155599824 30.201627250529548, -85.66471555998241 30.201627250529548, -85.66471555998241 30.201427250529548, -85.6645155599824 30.201427250529548))"
xbd_bld_178168,nepal-flooding_00000058,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000058_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000058_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000058_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000058_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000058_mask_sim.npy,"POLYGON ((83.30677006902775 26.75586588667444, 83.30677006902775 26.75606588667444, 83.30657006902774 26.75606588667444, 83.30657006902774 26.75586588667444, 83.30677006902775 26.75586588667444))"
xbd_bld_201192,nepal-flooding_00000416,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000416_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000416_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000416_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000416_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000416_mask_sim.npy,"POLYGON ((83.52595607265258 26.49723832884371, 83.52595607265258 26.49743832884371, 83.52575607265257 26.49743832884371, 83.52575607265257 26.49723832884371, 83.52595607265258 26.49723832884371))"
xbd_bld_201533,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.37623465624195 26.715556498928308, 83.37623465624195 26.715756498928307, 83.37603465624194 26.715756498928307, 83.37603465624194 26.715556498928308, 83.37623465624195 26.715556498928308))"
xbd_bld_181259,nepal-flooding_00000111,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000111_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000111_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000111_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000111_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000111_mask_sim.npy,"POLYGON ((83.40894801642652 26.658437732165098, 83.40894801642652 26.658637732165097, 83.40874801642651 26.658637732165097, 83.40874801642651 26.658437732165098, 83.40894801642652 26.658437732165098))"
xbd_bld_083521,hurricane-michael_00000212,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000212_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000212_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000212_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000212_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000212_mask_sim.npy,"POLYGON ((-85.6447075023415 30.17689496404956, -85.6447075023415 30.17709496404956, -85.64490750234151 30.17709496404956, -85.64490750234151 30.17689496404956, -85.6447075023415 30.17689496404956))"
xbd_bld_069746,hurricane-matthew_00000367,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000367_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000367_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000367_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000367_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000367_mask_sim.npy,"POLYGON ((-73.53641974614797 18.268032096311252, -73.53641974614797 18.26823209631125, -73.53661974614798 18.26823209631125, -73.53661974614798 18.268032096311252, -73.53641974614797 18.268032096311252))"
xbd_bld_081206,hurricane-michael_00000182,hurricane-michael,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-michael_00000182_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000182_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000182_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000182_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000182_mask_sim.npy,"POLYGON ((-85.6315208827677 30.200455597055733, -85.6315208827677 30.200655597055732, -85.63172088276771 30.200655597055732, -85.63172088276771 30.200455597055733, -85.6315208827677 30.200455597055733))"
xbd_bld_083284,hurricane-michael_00000207,hurricane-michael,wind,storm,destroyed,2,test,data/xbd_s12/s1/hurricane-michael_00000207_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000207_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000207_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000207_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000207_mask_sim.npy,"POLYGON ((-85.61845165946703 30.204233054100197, -85.61845165946703 30.204433054100196, -85.61865165946703 30.204433054100196, -85.61865165946703 30.204233054100197, -85.61845165946703 30.204233054100197))"
xbd_bld_071122,hurricane-matthew_00000395,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000395_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000395_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000395_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000395_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000395_mask_sim.npy,"POLYGON ((-74.09626694726629 18.2477820118142, -74.09626694726629 18.247982011814198, -74.0964669472663 18.247982011814198, -74.0964669472663 18.2477820118142, -74.09626694726629 18.2477820118142))"
xbd_bld_073130,hurricane-michael_00000042,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000042_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000042_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000042_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000042_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000042_mask_sim.npy,"POLYGON ((-85.66662056901248 30.232331400819973, -85.66662056901248 30.232531400819973, -85.66682056901249 30.232531400819973, -85.66682056901249 30.232331400819973, -85.66662056901248 30.232331400819973))"
xbd_bld_202014,nepal-flooding_00000424,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000424_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000424_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000424_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000424_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000424_mask_sim.npy,"POLYGON ((83.40310463250319 26.618283549863353, 83.40310463250319 26.618483549863353, 83.40290463250318 26.618483549863353, 83.40290463250318 26.618283549863353, 83.40310463250319 26.618283549863353))"
xbd_bld_199301,nepal-flooding_00000400,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000400_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000400_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000400_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000400_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000400_mask_sim.npy,"POLYGON ((83.3994180520549 26.595015922915255, 83.3994180520549 26.595215922915255, 83.39921805205489 26.595215922915255, 83.39921805205489 26.595015922915255, 83.3994180520549 26.595015922915255))"
xbd_bld_072316,hurricane-michael_00000021,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000021_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000021_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000021_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000021_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000021_mask_sim.npy,"POLYGON ((-85.63410053253885 30.146618092157482, -85.63410053253885 30.14681809215748, -85.63430053253886 30.14681809215748, -85.63430053253886 30.146618092157482, -85.63410053253885 30.146618092157482))"
xbd_bld_205811,nepal-flooding_00000474,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000474_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000474_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000474_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000474_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000474_mask_sim.npy,"POLYGON ((83.40653590968164 26.587511704127017, 83.40653590968164 26.587711704127017, 83.40633590968163 26.587711704127017, 83.40633590968163 26.587511704127017, 83.40653590968164 26.587511704127017))"
xbd_bld_074270,hurricane-michael_00000064,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000064_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000064_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000064_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000064_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000064_mask_sim.npy,"POLYGON ((-85.65055276346393 30.234644650955424, -85.65055276346393 30.234844650955424, -85.65075276346394 30.234844650955424, -85.65075276346394 30.234644650955424, -85.65055276346393 30.234644650955424))"
xbd_bld_202707,nepal-flooding_00000433,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000433_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000433_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000433_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000433_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000433_mask_sim.npy,"POLYGON ((83.39248190447387 26.698362995967265, 83.39248190447387 26.698562995967265, 83.39228190447386 26.698562995967265, 83.39228190447386 26.698362995967265, 83.39248190447387 26.698362995967265))"
xbd_bld_079548,hurricane-michael_00000159,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000159_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000159_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000159_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000159_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000159_mask_sim.npy,"POLYGON ((-85.62097126143152 30.173723457002044, -85.62097126143152 30.173923457002044, -85.62117126143153 30.173923457002044, -85.62117126143153 30.173723457002044, -85.62097126143152 30.173723457002044))"
xbd_bld_074551,hurricane-michael_00000069,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000069_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000069_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000069_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000069_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000069_mask_sim.npy,"POLYGON ((-85.63316731436804 30.198590059708756, -85.63316731436804 30.198790059708756, -85.63336731436804 30.198790059708756, -85.63336731436804 30.198590059708756, -85.63316731436804 30.198590059708756))"
xbd_bld_071525,hurricane-matthew_00000401,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000401_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000401_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000401_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000401_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000401_mask_sim.npy,"POLYGON ((-74.09629484933808 18.2743978185625, -74.09629484933808 18.274597818562498, -74.09649484933809 18.274597818562498, -74.09649484933809 18.2743978185625, -74.09629484933808 18.2743978185625))"
xbd_bld_076318,hurricane-michael_00000100,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000100_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000100_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000100_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000100_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000100_mask_sim.npy,"POLYGON ((-85.62872773828252 30.231767523678826, -85.62872773828252 30.231967523678826, -85.62892773828253 30.231967523678826, -85.62892773828253 30.231767523678826, -85.62872773828252 30.231767523678826))"
xbd_bld_095479,hurricane-michael_00000413,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000413_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000413_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000413_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000413_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000413_mask_sim.npy,"POLYGON ((-85.67966635008463 30.19157313341983, -85.67966635008463 30.19177313341983, -85.67986635008464 30.19177313341983, -85.67986635008464 30.19157313341983, -85.67966635008463 30.19157313341983))"
xbd_bld_072009,hurricane-michael_00000014,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000014_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000014_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000014_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000014_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000014_mask_sim.npy,"POLYGON ((-85.6467085357112 30.145263219867115, -85.6467085357112 30.145463219867114, -85.6469085357112 30.145463219867114, -85.6469085357112 30.145263219867115, -85.6467085357112 30.145263219867115))"
